0020171229KPSTFS                                
05CAD-3M-BS-D     CAD2017123120181116 0.98432714
05CAD-3M-BS-D     CAD2017123120181117 0.98427019
05CAD-3M-BS-D     CAD2017123120181118 0.98421322
05CAD-3M-BS-D     CAD2017123120181119 0.98415623
05CAD-3M-BS-D     CAD2017123120181120 0.98409922
05CAD-3M-BS-D     CAD2017123120181121 0.98404218
05CAD-3M-BS-D     CAD2017123120181122 0.98398512
05CAD-3M-BS-D     CAD2017123120181123 0.98392804
05CAD-3M-BS-D     CAD2017123120181124 0.98387094
05CAD-3M-BS-D     CAD2017123120181125 0.98381381
05CAD-3M-BS-D     CAD2017123120181126 0.98375666
05CAD-3M-BS-D     CAD2017123120181127 0.98369948
05CAD-3M-BS-D     CAD2017123120181128 0.98364227
05CAD-3M-BS-D     CAD2017123120181129 0.98358504
05CAD-3M-BS-D     CAD2017123120181130 0.98352778
05CAD-3M-BS-D     CAD2017123120181201 0.98347050
05CAD-3M-BS-D     CAD2017123120181202 0.98341318
05CAD-3M-BS-D     CAD2017123120181203 0.98335584
05CAD-3M-BS-D     CAD2017123120181204 0.98329847
05CAD-3M-BS-D     CAD2017123120181205 0.98324107
05CAD-3M-BS-D     CAD2017123120181206 0.98318363
05CAD-3M-BS-D     CAD2017123120181207 0.98312617
05CAD-3M-BS-D     CAD2017123120181208 0.98306867
05CAD-3M-BS-D     CAD2017123120181209 0.98301114
05CAD-3M-BS-D     CAD2017123120181210 0.98295358
05CAD-3M-BS-D     CAD2017123120181211 0.98289598
05CAD-3M-BS-D     CAD2017123120181212 0.98283834
05CAD-3M-BS-D     CAD2017123120181213 0.98278067
05CAD-3M-BS-D     CAD2017123120181214 0.98272297
05CAD-3M-BS-D     CAD2017123120181215 0.98266523
05CAD-3M-BS-D     CAD2017123120181216 0.98260744
05CAD-3M-BS-D     CAD2017123120181217 0.98254963
05CAD-3M-BS-D     CAD2017123120181218 0.98249177
05CAD-3M-BS-D     CAD2017123120181219 0.98243387
05CAD-3M-BS-D     CAD2017123120181220 0.98237593
05CAD-3M-BS-D     CAD2017123120181221 0.98231795
05CAD-3M-BS-D     CAD2017123120181222 0.98225992
05CAD-3M-BS-D     CAD2017123120181223 0.98220186
05CAD-3M-BS-D     CAD2017123120181224 0.98214376
05CAD-3M-BS-D     CAD2017123120181225 0.98208562
05CAD-3M-BS-D     CAD2017123120181226 0.98202744
05CAD-3M-BS-D     CAD2017123120181227 0.98196922
05CAD-3M-BS-D     CAD2017123120181228 0.98191096
05CAD-3M-BS-D     CAD2017123120181229 0.98185266
05CAD-3M-BS-D     CAD2017123120181230 0.98179432
05CAD-3M-BS-D     CAD2017123120181231 0.98173595
05CAD-3M-BS-D     CAD2017123120190101 0.98167753
05CAD-3M-BS-D     CAD2017123120190102 0.98161908
05CAD-3M-BS-D     CAD2017123120190103 0.98156059
05CAD-3M-BS-D     CAD2017123120190104 0.98150207
05CAD-3M-BS-D     CAD2017123120190105 0.98144351
05CAD-3M-BS-D     CAD2017123120190106 0.98138491
05CAD-3M-BS-D     CAD2017123120190107 0.98132627
05CAD-3M-BS-D     CAD2017123120190108 0.98126760
05CAD-3M-BS-D     CAD2017123120190109 0.98120890
05CAD-3M-BS-D     CAD2017123120190110 0.98115016
05CAD-3M-BS-D     CAD2017123120190111 0.98109138
05CAD-3M-BS-D     CAD2017123120190112 0.98103257
05CAD-3M-BS-D     CAD2017123120190113 0.98097372
05CAD-3M-BS-D     CAD2017123120190114 0.98091484
05CAD-3M-BS-D     CAD2017123120190115 0.98085593
05CAD-3M-BS-D     CAD2017123120190116 0.98079698
05CAD-3M-BS-D     CAD2017123120190117 0.98073800
05CAD-3M-BS-D     CAD2017123120190118 0.98067899
05CAD-3M-BS-D     CAD2017123120190119 0.98061994
05CAD-3M-BS-D     CAD2017123120190120 0.98056086
05CAD-3M-BS-D     CAD2017123120190121 0.98050175
05CAD-3M-BS-D     CAD2017123120190122 0.98044261
05CAD-3M-BS-D     CAD2017123120190123 0.98038344
05CAD-3M-BS-D     CAD2017123120190124 0.98032424
05CAD-3M-BS-D     CAD2017123120190125 0.98026500
05CAD-3M-BS-D     CAD2017123120190126 0.98020574
05CAD-3M-BS-D     CAD2017123120190127 0.98014644
05CAD-3M-BS-D     CAD2017123120190128 0.98008712
05CAD-3M-BS-D     CAD2017123120190129 0.98002777
05CAD-3M-BS-D     CAD2017123120190130 0.97996838
05CAD-3M-BS-D     CAD2017123120190131 0.97990897
05CAD-3M-BS-D     CAD2017123120190201 0.97984953
05CAD-3M-BS-D     CAD2017123120190202 0.97979007
05CAD-3M-BS-D     CAD2017123120190203 0.97973057
05CAD-3M-BS-D     CAD2017123120190204 0.97967105
05CAD-3M-BS-D     CAD2017123120190205 0.97961150
05CAD-3M-BS-D     CAD2017123120190206 0.97955193
05CAD-3M-BS-D     CAD2017123120190207 0.97949232
05CAD-3M-BS-D     CAD2017123120190208 0.97943270
05CAD-3M-BS-D     CAD2017123120190209 0.97937304
05CAD-3M-BS-D     CAD2017123120190210 0.97931337
05CAD-3M-BS-D     CAD2017123120190211 0.97925366
05CAD-3M-BS-D     CAD2017123120190212 0.97919394
05CAD-3M-BS-D     CAD2017123120190213 0.97913419
05CAD-3M-BS-D     CAD2017123120190214 0.97907441
05CAD-3M-BS-D     CAD2017123120190215 0.97901462
05CAD-3M-BS-D     CAD2017123120190216 0.97895480
05CAD-3M-BS-D     CAD2017123120190217 0.97889495
05CAD-3M-BS-D     CAD2017123120190218 0.97883509
05CAD-3M-BS-D     CAD2017123120190219 0.97877520
05CAD-3M-BS-D     CAD2017123120190220 0.97871530
05CAD-3M-BS-D     CAD2017123120190221 0.97865537
05CAD-3M-BS-D     CAD2017123120190222 0.97859542
05CAD-3M-BS-D     CAD2017123120190223 0.97853545
05CAD-3M-BS-D     CAD2017123120190224 0.97847546
05CAD-3M-BS-D     CAD2017123120190225 0.97841546
05CAD-3M-BS-D     CAD2017123120190226 0.97835543
05CAD-3M-BS-D     CAD2017123120190227 0.97829538
05CAD-3M-BS-D     CAD2017123120190228 0.97823532
05CAD-3M-BS-D     CAD2017123120190301 0.97817524
05CAD-3M-BS-D     CAD2017123120190302 0.97811514
05CAD-3M-BS-D     CAD2017123120190303 0.97805503
05CAD-3M-BS-D     CAD2017123120190304 0.97799490
05CAD-3M-BS-D     CAD2017123120190305 0.97793475
05CAD-3M-BS-D     CAD2017123120190306 0.97787459
05CAD-3M-BS-D     CAD2017123120190307 0.97781441
05CAD-3M-BS-D     CAD2017123120190308 0.97775422
05CAD-3M-BS-D     CAD2017123120190309 0.97769401
05CAD-3M-BS-D     CAD2017123120190310 0.97763379
05CAD-3M-BS-D     CAD2017123120190311 0.97757355
05CAD-3M-BS-D     CAD2017123120190312 0.97751331
05CAD-3M-BS-D     CAD2017123120190313 0.97745305
05CAD-3M-BS-D     CAD2017123120190314 0.97739277
05CAD-3M-BS-D     CAD2017123120190315 0.97733249
05CAD-3M-BS-D     CAD2017123120190316 0.97727220
05CAD-3M-BS-D     CAD2017123120190317 0.97721189
05CAD-3M-BS-D     CAD2017123120190318 0.97715157
05CAD-3M-BS-D     CAD2017123120190319 0.97709125
05CAD-3M-BS-D     CAD2017123120190320 0.97703091
05CAD-3M-BS-D     CAD2017123120190321 0.97697057
05CAD-3M-BS-D     CAD2017123120190322 0.97691021
05CAD-3M-BS-D     CAD2017123120190323 0.97684985
05CAD-3M-BS-D     CAD2017123120190324 0.97678948
05CAD-3M-BS-D     CAD2017123120190325 0.97672909
05CAD-3M-BS-D     CAD2017123120190326 0.97666870
05CAD-3M-BS-D     CAD2017123120190327 0.97660830
05CAD-3M-BS-D     CAD2017123120190328 0.97654788
05CAD-3M-BS-D     CAD2017123120190329 0.97648746
05CAD-3M-BS-D     CAD2017123120190330 0.97642702
05CAD-3M-BS-D     CAD2017123120190331 0.97636658
