HF_DATA2018010220171231
DR_DATA20171231TFS:CU6BG00229                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          130000.00             130000.00                  0.00                  0.00                  0.00                  0.00                 56.38                 56.38                 56.38                 56.38
DR_DATA20171231TFS:SL6BG00811                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          150000.00             150000.00                  0.00                  0.00                  0.00                  0.00                334.46                334.46                334.46                334.46
DR_DATA20171231TFS:SL6BG00912                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         2220000.00            2220000.00                  0.00                  0.00                  0.00                  0.00               8666.60               8666.60               8666.60               8666.60
DR_DATA20171231TFS:SL6BG01165                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          947000.00             947000.00                  0.00                  0.00                  0.00                  0.00               4080.36               4080.36               4080.36               4080.36
DR_DATA20171231TFS:CL2BG03189                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           83000.00              83000.00                  0.00                  0.00                  0.00                  0.00                 82.34                 82.34                 82.34                 82.34
DR_DATA20171231TFS:CL2BG03269                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          200000.00             200000.00                  0.00                  0.00                  0.00                  0.00                995.31                995.31                995.31                995.31
DR_DATA20171231TFS:CL2BG03274                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          500000.00             500000.00                  0.00                  0.00                  0.00                  0.00               2488.27               2488.27               2488.27               2488.27
DR_DATA20171231TFS:CL2BG03327                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          200000.00             200000.00                  0.00                  0.00                  0.00                  0.00                630.07                630.07                630.07                630.07
DR_DATA20171231TFS:CL1BG02745                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  USD80510010              1                                           89000.00             695343.65                  0.00                  0.00                  0.00                  0.00                 48.58                379.54                 48.58                379.54
DR_DATA20171231TFS:CL1BG02785                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           50000.00              50000.00                  0.00                  0.00                  0.00                  0.00                113.23                113.23                113.23                113.23
DR_DATA20171231TFS:CL2IS00582                                                                  01423TO-ISB01    HK00101423TFS01HK001CBCLS  USD80110010              1                                         3000000.00           23438550.00                  0.00                  0.00                  0.00                  0.00               9336.23              72942.54               9336.23              72942.54
DR_DATA20171231TFS:CL5BG04086                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         1213830.00            1213830.00                  0.00                  0.00                  0.00                  0.00                106.48                106.48                106.48                106.48
DR_DATA20171231TFS:CL6BG04206                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          418098.00             418098.00                  0.00                  0.00                  0.00                  0.00               2564.05               2564.05               2564.05               2564.05
DR_DATA20171231TFS:CL6BG04299                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          740598.00             740598.00                  0.00                  0.00                  0.00                  0.00               2160.50               2160.50               2160.50               2160.50
DR_DATA20171231TFS:CL7BG04339                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  USD80510010              1                                            9388.00              73347.04                  0.00                  0.00                  0.00                  0.00                 28.09                219.47                 28.09                219.47
DR_DATA20171231TFS:CL7BG04414                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          521777.00             521777.00                  0.00                  0.00                  0.00                  0.00                116.02                116.02                116.02                116.02
DR_DATA20171231TFS:CL7BG04419                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          641100.00             641100.00                  0.00                  0.00                  0.00                  0.00                554.06                554.06                554.06                554.06
DR_DATA20171231TFS:CL7LC45562                                                                  01423TO-ILC01    HK00101423TFS01HK001CBCLS  USD80110010              1                                          141149.64            1102780.96                  0.00                  0.00                  0.00                  0.00                 62.08                484.99                 62.08                484.99
DR_DATA20171231TFS:CU7BG01478                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          723000.00             723000.00                  0.00                  0.00                  0.00                  0.00                353.77                353.77                353.77                353.77
DR_DATA20171231TFS:CU6BG00230                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          260000.00             260000.00                  0.00                  0.00                  0.00                  0.00                112.75                112.75                112.75                112.75
DR_DATA20171231TFS:CU6BG00239                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          177000.00             177000.00                  0.00                  0.00                  0.00                  0.00                151.84                151.84                151.84                151.84
DR_DATA20171231TFS:SL6BG00921                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           36000.00              36000.00                  0.00                  0.00                  0.00                  0.00                 43.60                 43.60                 43.60                 43.60
DR_DATA20171231TFS:SL6BG00930                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          500000.00             500000.00                  0.00                  0.00                  0.00                  0.00               1322.39               1322.39               1322.39               1322.39
DR_DATA20171231TFS:SL8BG01677                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         7800000.00            7800000.00                  0.00                  0.00                  0.00                  0.00               4332.67               4332.67               4332.67               4332.67
DR_DATA20171231TFS:CL1BG02605                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           14000.00              14000.00                  0.00                  0.00                  0.00                  0.00                 30.95                 30.95                 30.95                 30.95
DR_DATA20171231TFS:CL1BG02842                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           50000.00              50000.00                  0.00                  0.00                  0.00                  0.00                358.09                358.09                358.09                358.09
DR_DATA20171231TFS:CL4BG03817                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                         5000000.00            5000000.00                  0.00                  0.00                  0.00                  0.00               4169.89               4169.89               4169.89               4169.89
DR_DATA20171231TFS:CL4BG03899                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                          100000.00             100000.00                  0.00                  0.00                  0.00                  0.00                315.03                315.03                315.03                315.03
DR_DATA20171231TFS:CL4BG03982                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  HKD80510010              1                                           50000.00              50000.00                  0.00                  0.00                  0.00                  0.00                255.56                255.56                255.56                255.56
DR_DATA20171231TFS:CL7BG04411                                                                  01423BG-EGU01    HK00101423TFS01HK001CBCLS  USD80510010              1                                           15900.00             124224.32                  0.00                  0.00                  0.00                  0.00                 47.58                371.71                 47.58                371.71
